state,county_name,frac_under_25mbpsDL,samples,BB_state,BB_county_name,frac_BB,BB_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
IN,Hancock,0.42962184873949577,952,IN,Hancock,0.3959528995885801,5482095808,IN,Hancock,30.5594368,IN,Hancock,9.5628080994994349,99816,IN,Hancock,83767,IN,Hancock
IN,Lawrence,0.72,200,IN,Lawrence,0.1943742263615689,1151700800,IN,Lawrence,11.174838098341153,IN,Lawrence,1.9436438433026388,34354,IN,Lawrence,30539,IN,Lawrence
IN,Clark,0.77441681620097413,3901,IN,Clark,0.15659841725398307,22463924104,IN,Clark,7.1160810555321543,IN,Clark,2.9193252623549579,146127,IN,Clark,158034,IN,Clark
IN,Hendricks,0.42995594713656388,2270,IN,Hendricks,0.39572097059765604,13071804080,IN,Hendricks,31.168998146010928,IN,Hendricks,8.8171774140398274,190800,IN,Hendricks,203830,IN,Hendricks
IN,Wabash,0.9042553191489362,94,IN,Wabash,0.066465350959503039,541299376,IN,Wabash,4.1151094363097664,IN,Wabash,0.80454261000021765,16962,IN,Wabash,19653,IN,Wabash
IN,Wells,0.81355932203389836,177,IN,Wells,0.12942593764995508,1019255208,IN,Wells,8.5122047137421575,IN,Wells,4.5873568840633769,22243,IN,Wells,19580,IN,Wells
IN,Noble,0.60388349514563111,515,IN,Noble,0.2749815685004165,2965629560,IN,Noble,12.679663130171656,IN,Noble,1.7751043122245183,44507,IN,Noble,46939,IN,Noble
IN,Posey,0.74683544303797467,79,IN,Posey,0.17574523179165363,454921816,IN,Posey,4.1991750231392819,IN,Posey,0.81921247744146708,8675,IN,Posey,9235,IN,Posey
IN,Randolph,0.6404494382022472,89,IN,Randolph,0.24959772245466313,512506856,IN,Randolph,8.3323826297047887,IN,Randolph,3.9836387437919796,7821,IN,Randolph,7412,IN,Randolph
IN,Scott,0.6097560975609756,205,IN,Scott,0.27090484510323193,1180493320,IN,Scott,17.579288985548263,IN,Scott,5.3274804860540712,14300,IN,Scott,17083,IN,Scott
IN,Dearborn,0.48089887640449436,445,IN,Dearborn,0.36035671179391987,2562534280,IN,Dearborn,25.523798251808749,IN,Dearborn,8.8406511686419655,47615,IN,Dearborn,36691,IN,Dearborn
IN,Ripley,0.63787375415282388,301,IN,Ripley,0.25138574600630054,1733309704,IN,Ripley,10.530799980813663,IN,Ripley,3.0801696912618488,30238,IN,Ripley,28600,IN,Ripley
IN,Floyd,0.53217568947906024,979,IN,Floyd,0.32476067296657873,5637575416,IN,Floyd,20.226114569361588,IN,Floyd,8.3376462047543782,112588,IN,Floyd,171409,IN,Floyd
IN,Pike,0.8571428571428571,49,IN,Pike,0.099170523653861684,282166696,IN,Pike,3.0069599155941749,IN,Pike,0.75021346673528044,2587,IN,Pike,3352,IN,Pike
IN,Owen,0.6964285714285714,56,IN,Owen,0.21073736276445609,322476224,IN,Owen,12.521943872042058,IN,Owen,1.6500259019136019,7207,IN,Owen,6317,IN,Owen
IN,Washington,0.72427983539094654,243,IN,Washington,0.19140319174346146,1399316472,IN,Washington,10.579495756024377,IN,Washington,1.9659955515783492,21174,IN,Washington,27914,IN,Washington
IN,Perry,0.61111111111111116,90,IN,Perry,0.26996420327995679,518265360,IN,Perry,12.502398207437198,IN,Perry,3.9991057357467215,9246,IN,Perry,9484,IN,Perry
IN,Clinton,0.70860927152317876,151,IN,Clinton,0.20228159791648609,869534104,IN,Clinton,8.8176495772070478,IN,Clinton,1.5568039671808089,17540,IN,Clinton,17267,IN,Clinton
IN,Fayette,0.72857142857142854,140,IN,Fayette,0.18842399494233722,806190560,IN,Fayette,7.9393927931173245,IN,Fayette,2.0957303155869145,14698,IN,Fayette,14206,IN,Fayette
IN,LaPorte,0.41262580054894787,1093,IN,LaPorte,0.4077514485823005,6294044872,IN,LaPorte,35.782126833793008,IN,LaPorte,9.1746573434198329,104213,IN,LaPorte,90012,IN,LaPorte
IN,Fountain,0.96721311475409832,122,IN,Fountain,0.022760448051705962,702537488,IN,Fountain,2.1320577691052112,IN,Fountain,0.6445796623463339,8862,IN,Fountain,9764,IN,Fountain
IN,Boone,0.515358361774744,1465,IN,Boone,0.33643515533084817,8436208360,IN,Boone,22.418593433698351,IN,Boone,6.8810040094656539,118175,IN,Boone,117581,IN,Boone
IN,Putnam,0.64344262295081966,244,IN,Putnam,0.24751987256230232,1405074976,IN,Putnam,14.003718391862888,IN,Putnam,4.6167738713961377,24151,IN,Putnam,53716,IN,Putnam
IN,Warren,1.0,24,IN,Warren,0.0,138204096,IN,Warren,2.7320159483861306,IN,Warren,0.33823796616028151,3250,IN,Warren,3356,IN,Warren
IN,Franklin,0.85483870967741937,62,IN,Franklin,0.10077004822892398,357027248,IN,Franklin,3.7224448,IN,Franklin,1.4904457939262237,8175,IN,Franklin,9188,IN,Franklin
IN,Hamilton,0.42540687160940327,6636,IN,Hamilton,0.39887891001284242,38213432544,IN,Hamilton,33.0170368,IN,Hamilton,9.492458673037353,711853,IN,Hamilton,754026,IN,Hamilton
IN,Porter,0.48202137998056366,2058,IN,Porter,0.359577476921825,11851001232,IN,Porter,25.713389617242989,IN,Porter,8.7477152551419586,216057,IN,Porter,184194,IN,Porter
IN,Orange,0.67307692307692313,208,IN,Orange,0.22694792913095271,1197768832,IN,Orange,16.143014680949843,IN,Orange,5.9635194018075559,17900,IN,Orange,22291,IN,Orange
IN,Delaware,0.52439969016266463,1291,IN,Delaware,0.33015872243555194,7434228664,IN,Delaware,21.427414207259645,IN,Delaware,6.9491625525664169,93528,IN,Delaware,78823,IN,Delaware
IN,Vigo,0.5801011804384486,1186,IN,Vigo,0.29149110072290207,6829585744,IN,Vigo,19.313459199999997,IN,Vigo,6.2648434397038315,120645,IN,Vigo,105324,IN,Vigo
IN,Monroe,0.51334044823906089,3748,IN,Monroe,0.3378359781250016,21582872992,IN,Monroe,22.410490550991536,IN,Monroe,6.99518038948124,223465,IN,Monroe,215772,IN,Monroe
IN,Bartholomew,0.54516806722689071,952,IN,Bartholomew,0.31574144663325082,5482095808,IN,Bartholomew,20.4996608,IN,Bartholomew,6.3690001216680585,95596,IN,Bartholomew,105541,IN,Bartholomew
IN,Jefferson,0.51324503311258274,302,IN,Jefferson,0.33790221470140291,1739068208,IN,Jefferson,21.130131028719124,IN,Jefferson,14.011190210411645,26554,IN,Jefferson,23683,IN,Jefferson
IN,Spencer,0.803921568627451,51,IN,Spencer,0.13611640501510427,293683704,IN,Spencer,7.7838070536904613,IN,Spencer,3.0504266223978314,7712,IN,Spencer,7764,IN,Spencer
IN,Gibson,0.61538461538461542,234,IN,Gibson,0.26699756368347377,1347489936,IN,Gibson,11.075225653561686,IN,Gibson,5.8750409766968357,16089,IN,Gibson,18348,IN,Gibson
IN,Morgan,0.52845528455284552,615,IN,Morgan,0.32734335449973856,3541479960,IN,Morgan,19.955712,IN,Morgan,9.2516185544754954,53811,IN,Morgan,60667,IN,Morgan
IN,Marion,0.57290330462403027,16371,IN,Marion,0.29648782051888134,94272468984,IN,Marion,18.95025758121,IN,Marion,5.7856575007326994,1371122,IN,Marion,1346387,IN,Marion
IN,Dubois,0.58056265984654731,391,IN,Dubois,0.29117074464100567,2251575064,IN,Dubois,16.030679453192985,IN,Dubois,4.6469780424484117,36136,IN,Dubois,33314,IN,Dubois
IN,Steuben,0.6992125984251969,635,IN,Steuben,0.20880470885860328,3656650040,IN,Steuben,8.388608,IN,Steuben,1.7976377036331246,55211,IN,Steuben,56911,IN,Steuben
IN,Allen,0.49989440337909186,4735,IN,Allen,0.34717013729385665,27266516440,IN,Allen,24.097447073415147,IN,Allen,9.41574693766503,424120,IN,Allen,387576,IN,Allen
IN,Adams,0.55769230769230771,208,IN,Adams,0.30704719823599486,1197768832,IN,Adams,18.015846399999997,IN,Adams,4.5873234082803576,20668,IN,Adams,20939,IN,Adams
KS,Neosho,0.73913043478260865,115,KS,Neosho,0.18109399971574744,662227960,KS,Neosho,5.7893077934382138,KS,Neosho,1.07523040008842,11466,KS,Neosho,11026,KS,Neosho
KS,Ellsworth,0.63265306122448983,49,KS,Ellsworth,0.2550099179670729,282166696,KS,Ellsworth,13.608315614111651,KS,Ellsworth,2.6213389222074386,3294,KS,Ellsworth,3496,KS,Ellsworth
KS,Marshall,0.80952380952380953,42,KS,Marshall,0.13222736487181558,241857168,KS,Marshall,13.739961361650597,KS,Marshall,3.9393087597697227,4183,KS,Marshall,4471,KS,Marshall
KS,Rooks,0.8666666666666667,15,KS,Rooks,0.0925591554102709,86377560,KS,Rooks,4.9345087178405214,KS,Rooks,2.5047479563843744,2556,KS,Rooks,2177,KS,Rooks
KS,Decatur,0.3125,16,KS,Decatur,0.47725814508420938,92136064,KS,Decatur,32.54358037585925,KS,Decatur,3.93929201692685,749,KS,Decatur,804,KS,Decatur
KS,Ness,0.8,10,KS,Ness,0.13883873311540637,57585040,KS,Ness,10.2498304,KS,Ness,2.2191970817352979,2125,KS,Ness,2400,KS,Ness
KS,Anderson,0.9285714285714286,42,KS,Anderson,0.049585261826930842,241857168,KS,Anderson,4.7892709410970618,KS,Anderson,1.49744282309642,4193,KS,Anderson,4283,KS,Anderson
KS,Woodson,0.875,8,KS,Woodson,0.086774208197128971,46068032,KS,Woodson,7.0188993571170064,KS,Woodson,0.90302189655676868,977,KS,Woodson,633,KS,Woodson
KS,Chase,0.86956521739130432,23,KS,Chase,0.09054699985787372,132445592,KS,Chase,6.6421204336395379,KS,Chase,1.7657393805781412,915,KS,Chase,924,KS,Chase
KS,Saline,0.68410041841004188,478,KS,Saline,0.2192954884981837,2752564912,KS,Saline,11.363942399999999,KS,Saline,6.337352068367724,54760,KS,Saline,55801,KS,Saline
KS,Hodgeman,1.0,7,KS,Hodgeman,0.0,40309528,KS,Hodgeman,3.6446966645390688,KS,Hodgeman,0.86837668344978125,979,KS,Hodgeman,987,KS,Hodgeman
KS,Stanton,0.75,20,KS,Stanton,0.17354841639425794,115170080,KS,Stanton,8.3152156290685664,KS,Stanton,4.0531471908014121,1114,KS,Stanton,1234,KS,Stanton
KS,Pottawatomie,0.5280898876404494,89,KS,Pottawatomie,0.32759701072174535,512506856,KS,Pottawatomie,24.423904099806251,KS,Pottawatomie,17.876714386326135,13733,KS,Pottawatomie,11906,KS,Pottawatomie
KS,Pawnee,1.0,17,KS,Pawnee,0.0,97894568,KS,Pawnee,2.7631970473624454,KS,Pawnee,1.3388424364936349,1387,KS,Pawnee,1322,KS,Pawnee
KS,Geary,0.58530183727034124,381,KS,Geary,0.28788083769336226,2193990024,KS,Geary,17.2025637197032,KS,Geary,5.9977279548809665,38638,KS,Geary,35261,KS,Geary
KS,Shawnee,0.62568807339449539,1635,KS,Shawnee,0.25984496839947613,9415154040,KS,Shawnee,14.259235095375601,KS,Shawnee,8.1921594628859324,177924,KS,Shawnee,173590,KS,Shawnee
KS,Stevens,0.93103448275862066,29,KS,Stevens,0.04787542521220909,166996616,KS,Stevens,12.028680205225106,KS,Stevens,3.3946509610959259,2502,KS,Stevens,2798,KS,Stevens
KS,Osborne,1.0,6,KS,Osborne,0.0,34551024,KS,Osborne,7.7528918618846321,KS,Osborne,5.8795092835929488,1786,KS,Osborne,1811,KS,Osborne
KS,Cherokee,0.72916666666666663,48,KS,Cherokee,0.18801078442711278,276408192,KS,Cherokee,10.747904,KS,Cherokee,5.5703155992813835,7131,KS,Cherokee,6612,KS,Cherokee
KS,Riley,0.65108783239323131,1241,KS,Riley,0.24221261659537049,7146303464,KS,Riley,12.543264110923252,KS,Riley,8.01615857976738,120230,KS,Riley,128481,KS,Riley
KS,Linn,0.6785714285714286,28,KS,Linn,0.22313367822118879,161238112,KS,Linn,8.3948274069866144,KS,Linn,2.055875799044,4557,KS,Linn,4587,KS,Linn
KS,Washington,0.70967741935483875,31,KS,Washington,0.20154009645784796,178513624,KS,Washington,13.736345599999998,KS,Washington,4.2596781425040318,2879,KS,Washington,2943,KS,Washington
KS,Greenwood,1.0,1,KS,Greenwood,0.0,5758504,KS,Greenwood,12.011694969545596,KS,Greenwood,0.74186364452923148,2166,KS,Greenwood,2040,KS,Greenwood
KS,Brown,0.95238095238095233,42,KS,Brown,0.033056841217953895,241857168,KS,Brown,6.2849024,KS,Brown,1.10291666256456,7618,KS,Brown,10040,KS,Brown
KS,Wabaunsee,0.90697674418604646,43,KS,Wabaunsee,0.064576154937398308,247615672,KS,Wabaunsee,3.080192,KS,Wabaunsee,0.56719186864084825,2166,KS,Wabaunsee,2231,KS,Wabaunsee
KS,Rawlins,1.0,11,KS,Rawlins,0.0,63343544,KS,Rawlins,6.7895357706345623,KS,Rawlins,2.6709630893727936,1290,KS,Rawlins,1604,KS,Rawlins
KS,Labette,0.643312101910828,157,KS,Labette,0.24761047944148906,904085128,KS,Labette,10.063462108122044,KS,Labette,4.1854362799001512,16750,KS,Labette,16391,KS,Labette
KS,Cheyenne,0.6875,16,KS,Cheyenne,0.21693552049282244,92136064,KS,Cheyenne,7.80619282026241,KS,Cheyenne,3.2043581175066582,1216,KS,Cheyenne,1371,KS,Cheyenne
KS,Jefferson,0.9135802469135802,81,KS,Jefferson,0.059992045173323738,466438824,KS,Jefferson,5.2035584,KS,Jefferson,0.645099602330301,10715,KS,Jefferson,12041,KS,Jefferson
KS,Barton,0.7231638418079096,177,KS,Barton,0.19217790741963028,1019255208,KS,Barton,9.60587549170178,KS,Barton,3.9400193054792503,15249,KS,Barton,14947,KS,Barton
KS,Jewell,0.58823529411764708,17,KS,Jewell,0.285844450531719,97894568,KS,Jewell,23.153550487263253,KS,Jewell,3.9574010401946982,1547,KS,Jewell,1382,KS,Jewell
KS,Crawford,0.48787878787878786,330,KS,Crawford,0.35551130146217691,1900306320,KS,Crawford,25.0806272,KS,Crawford,9.4268222963750041,31437,KS,Crawford,35623,KS,Crawford
KS,Wyandotte,0.551337896701929,3214,KS,Wyandotte,0.31145839009398874,18507831856,KS,Wyandotte,18.018455946905949,KS,Wyandotte,9.1978463429990356,221444,KS,Wyandotte,225731,KS,Wyandotte
KS,Kiowa,1.0,8,KS,Kiowa,0.0,46068032,KS,Kiowa,9.6403455999999981,KS,Kiowa,2.5466242457539443,1573,KS,Kiowa,1535,KS,Kiowa
KS,Nowata,1.0,2,KS,Nowata,0.0,11517008,KS,Nowata,1.0092544,KS,Nowata,0.36516384957939374,288,KS,Nowata,147,KS,Nowata
KS,Phillips,0.90243902439024393,41,KS,Phillips,0.067726211275807982,236098664,KS,Phillips,8.2887224875978855,KS,Phillips,5.22662480105142,4279,KS,Phillips,5064,KS,Phillips
KS,Nemaha,0.76237623762376239,101,KS,Nemaha,0.16495691063216597,581608904,KS,Nemaha,3.6087751625404296,KS,Nemaha,0.98300287268776454,7483,KS,Nemaha,10418,KS,Nemaha
KS,Marion,0.77027027027027029,148,KS,Marion,0.15947692317310191,852258592,KS,Marion,11.236758367428415,KS,Marion,3.1682767182247349,11757,KS,Marion,11727,KS,Marion
KS,Republic,0.79166666666666663,24,KS,Republic,0.1446236803285483,138204096,KS,Republic,5.4690330552192155,KS,Republic,1.0182440609654786,1902,KS,Republic,1843,KS,Republic
KS,Johnson,0.4349339521599429,11204,KS,Johnson,0.39226527104321568,64518278816,KS,Johnson,31.409265503846914,KS,Johnson,11.468295693586061,1189154,KS,Johnson,973657,KS,Johnson
KS,Kearny,0.83333333333333337,12,KS,Kearny,0.11569894426283864,69102048,KS,Kearny,5.1182828841155361,KS,Kearny,0.82550311031359225,1286,KS,Kearny,1432,KS,Kearny
KS,Harper,0.9285714285714286,28,KS,Harper,0.049585261826930842,161238112,KS,Harper,8.3538894944821536,KS,Harper,1.6981194294987962,4216,KS,Harper,4799,KS,Harper
KS,Morton,0.77777777777777779,9,KS,Morton,0.15426525901711818,51826536,KS,Morton,14.144677690044219,KS,Morton,9.8100345307643462,933,KS,Morton,949,KS,Morton
KS,Reno,0.62706766917293233,665,KS,Reno,0.25888726174902843,3829405160,KS,Reno,13.658845031738093,KS,Reno,6.9255479105480093,46857,KS,Reno,41846,KS,Reno
KS,Montgomery,0.72282608695652173,184,KS,Montgomery,0.19241237469798164,1059564736,KS,Montgomery,10.511974400000001,KS,Montgomery,3.9239027303650524,27483,KS,Montgomery,25661,KS,Montgomery
KS,Ford,0.6737967914438503,187,KS,Ford,0.22644820107058258,1076840248,KS,Ford,9.2616612808922127,KS,Ford,3.8056732820019294,19233,KS,Ford,19107,KS,Ford
KS,Chautauqua,1.0,12,KS,Chautauqua,0.0,69102048,KS,Chautauqua,3.1914672052493809,KS,Chautauqua,1.3347365315988879,1315,KS,Chautauqua,1137,KS,Chautauqua
KS,Sherman,0.77083333333333337,48,KS,Sherman,0.15908604836140314,276408192,KS,Sherman,11.43511619690457,KS,Sherman,2.5626190453313895,4200,KS,Sherman,3936,KS,Sherman
KS,Meade,0.88461538461538458,52,KS,Meade,0.080099269105042128,299442208,KS,Meade,1.8874368,KS,Meade,0.67396545378256645,2807,KS,Meade,3374,KS,Meade
KS,Barber,0.64864864864864868,37,KS,Barber,0.2439058825000382,213064648,KS,Barber,20.80768,KS,Barber,4.2207144835387478,3115,KS,Barber,3329,KS,Barber
KS,Douglas,0.60258397932816532,1935,KS,Douglas,0.27588368414921832,11142705240,KS,Douglas,14.814941243946945,KS,Douglas,5.8979863368379259,173624,KS,Douglas,167825,KS,Douglas
KS,Miami,0.8928571428571429,336,KS,Miami,0.074377892740396259,1934857344,KS,Miami,6.508388352010245,KS,Miami,2.6714960810180992,37138,KS,Miami,36870,KS,Miami
KS,Russell,0.83333333333333337,54,KS,Russell,0.11569894426283864,310959216,KS,Russell,7.4687626313224289,KS,Russell,3.2766687908831744,4369,KS,Russell,6497,KS,Russell
KS,Norton,0.86792452830188682,53,KS,Norton,0.091685955830928728,305200712,KS,Norton,9.699328,KS,Norton,5.066938642430542,3401,KS,Norton,3598,KS,Norton
KS,Sheridan,1.0,3,KS,Sheridan,0.0,17275512,KS,Sheridan,2.8180479999999997,KS,Sheridan,0.32876472669761031,885,KS,Sheridan,763,KS,Sheridan
KS,Rice,0.89189189189189189,148,KS,Rice,0.0750479638461656,852258592,KS,Rice,4.1025536,KS,Rice,1.9343005295973075,5286,KS,Rice,4759,KS,Rice
KS,Rush,0.75,20,KS,Rush,0.17354841639425794,115170080,KS,Rush,9.1090027097691468,KS,Rush,2.1536937111335184,1663,KS,Rush,1699,KS,Rush
KS,Mitchell,0.66666666666666663,27,KS,Mitchell,0.23139788852567728,155479608,KS,Mitchell,12.818841599999999,KS,Mitchell,2.8317801274478636,6849,KS,Mitchell,3787,KS,Mitchell
KS,Ottawa,0.80434782608695654,46,KS,Ottawa,0.13582049978681057,264891184,KS,Ottawa,8.873574399999999,KS,Ottawa,3.2766762966849146,2795,KS,Ottawa,2854,KS,Ottawa
KS,Clark,0.84615384615384615,13,KS,Clark,0.10679902547338951,74860552,KS,Clark,3.4340863999999995,KS,Clark,2.8325987173277052,1202,KS,Clark,1437,KS,Clark
KS,Grant,0.74545454545454548,55,KS,Grant,0.17670384214688081,316717720,KS,Grant,9.69200356563944,KS,Grant,3.6187287802669816,4896,KS,Grant,5005,KS,Grant
KS,Doniphan,0.8,35,KS,Doniphan,0.13883873311540637,201547640,KS,Doniphan,10.328300403919036,KS,Doniphan,2.198951348776276,2122,KS,Doniphan,1826,KS,Doniphan
KS,Elk,0.46153846153846156,13,KS,Elk,0.37379658915686326,74860552,KS,Elk,28.383641600000004,KS,Elk,2.355855714420712,951,KS,Elk,827,KS,Elk
KS,Butler,0.7018425460636516,597,KS,Butler,0.20697901586718873,3437826888,KS,Butler,13.064622632044442,KS,Butler,4.5187472626794021,49176,KS,Butler,49618,KS,Butler
KS,Franklin,0.74358974358974361,195,KS,Franklin,0.1779983757889825,1122908280,KS,Franklin,8.3023522589582388,KS,Franklin,2.9525014639916591,21112,KS,Franklin,22573,KS,Franklin
KS,Clay,0.6097560975609756,41,KS,Clay,0.27090484510323193,236098664,KS,Clay,16.174284800000002,KS,Clay,2.9489871711459772,4068,KS,Clay,4020,KS,Clay
KS,Pratt,0.70454545454545459,88,KS,Pratt,0.20510267392048667,506748352,KS,Pratt,10.355538233981376,KS,Pratt,3.1549600703985181,5733,KS,Pratt,78075,KS,Pratt
KS,Trego,0.8,5,KS,Trego,0.13883873311540637,28792520,KS,Trego,2.850816,KS,Trego,71.774775668887116,2022,KS,Trego,750,KS,Trego
KS,Sumner,0.87407407407407411,135,KS,Sumner,0.0874169801097003,777398040,KS,Sumner,9.1620268504671341,KS,Sumner,1.4324395370699847,13918,KS,Sumner,13654,KS,Sumner
KS,Cloud,0.68085106382978722,47,KS,Cloud,0.22155116986501014,270649688,KS,Cloud,12.623159631408532,KS,Cloud,8.0030739700082556,8755,KS,Cloud,5240,KS,Cloud
KS,Bourbon,0.6428571428571429,112,KS,Bourbon,0.24792630913465422,644952448,KS,Bourbon,13.533183999999999,KS,Bourbon,3.1139312781537485,9450,KS,Bourbon,13425,KS,Bourbon
KS,Harvey,0.73831775700934577,321,KS,Harvey,0.1816581554781018,1848479784,KS,Harvey,9.3257728000000011,KS,Harvey,2.9442924699206876,30959,KS,Harvey,26740,KS,Harvey
KS,Atchison,0.64646464646464652,99,KS,Atchison,0.24542200298177894,570091896,KS,Atchison,13.265199657865294,KS,Atchison,3.3724655619094248,10523,KS,Atchison,20889,KS,Atchison
KS,Kingman,0.91666666666666663,12,KS,Kingman,0.057849472131419319,69102048,KS,Kingman,1.8782852665435066,KS,Kingman,1.067089495169405,1737,KS,Kingman,11569,KS,Kingman
KS,Sedgwick,0.57235676314235084,6772,KS,Sedgwick,0.2968672261534383,38996589088,KS,Sedgwick,17.069452031839688,KS,Sedgwick,7.9251765505149239,635079,KS,Sedgwick,666960,KS,Sedgwick
KS,Allen,0.70270270270270274,74,KS,Allen,0.20638190057695541,426129296,KS,Allen,9.0832896,KS,Allen,10.395748506424564,13889,KS,Allen,9974,KS,Allen
KS,Jackson,0.82608695652173914,69,KS,Jackson,0.12072933314383162,397336776,KS,Jackson,6.193152,KS,Jackson,2.1143723426753662,9909,KS,Jackson,9873,KS,Jackson
KS,Coffey,0.78723404255319152,47,KS,Coffey,0.14770077991000677,270649688,KS,Coffey,7.1049556820270956,KS,Coffey,25.384720148328125,7847,KS,Coffey,5100,KS,Coffey
KS,Logan,0.9,20,KS,Logan,0.069419366557703185,115170080,KS,Logan,4.8201000775801717,KS,Logan,0.83940682891230878,1773,KS,Logan,1714,KS,Logan
KS,Graham,1.0,4,KS,Graham,0.0,23034016,KS,Graham,11.3246208,KS,Graham,3.13363347420978,693,KS,Graham,653,KS,Graham
KS,Seward,0.88775510204081631,196,KS,Seward,0.077919697156605613,1128666784,KS,Seward,5.5137848615786247,KS,Seward,0.75070044298225769,17039,KS,Seward,19368,KS,Seward
KS,Lyon,0.69950738916256161,203,KS,Lyon,0.20860006699605391,1168976312,KS,Lyon,15.188695664206071,KS,Lyon,17.038652879022781,23031,KS,Lyon,22693,KS,Lyon
KS,Gove,1.0,4,KS,Gove,0.0,23034016,KS,Gove,9.1595096535471647,KS,Gove,8.3155852698162338,1145,KS,Gove,1028,KS,Gove
KS,Thomas,0.75,80,KS,Thomas,0.17354841639425794,460680320,KS,Thomas,9.535989357050525,KS,Thomas,3.7575852665038134,9673,KS,Thomas,9221,KS,Thomas
KS,Osage,0.7875,80,KS,Osage,0.14751615393511927,460680320,KS,Osage,4.8574437464531925,KS,Osage,1.6383295411233185,11006,KS,Osage,10305,KS,Osage
KS,McPherson,0.6216216216216216,259,KS,McPherson,0.2626678734615796,1491452536,KS,McPherson,14.055370227194397,KS,McPherson,8.91116859411564,23641,KS,McPherson,21900,KS,McPherson
KS,Wallace,1.0,52,KS,Wallace,0.0,299442208,KS,Wallace,16.663961366674034,KS,Wallace,15.879952456838787,4651,KS,Wallace,6359,KS,Wallace
KS,Stafford,0.95238095238095233,21,KS,Stafford,0.033056841217953895,120928584,KS,Stafford,5.5259543970635043,KS,Stafford,1.8797667763779944,1691,KS,Stafford,1085,KS,Stafford
KS,Cowley,0.64344262295081966,244,KS,Cowley,0.24751987256230232,1405074976,KS,Cowley,13.585796911809071,KS,Cowley,4.7741022930042778,19866,KS,Cowley,21727,KS,Cowley
KS,Haskell,0.77272727272727271,22,KS,Haskell,0.15777128763114359,126687088,KS,Haskell,2.7787264,KS,Haskell,2.7297397055264931,2021,KS,Haskell,2087,KS,Haskell
KS,Morris,0.72881355932203384,59,KS,Morris,0.18825590930902558,339751736,KS,Morris,12.487546264962967,KS,Morris,2.6213373056436935,5292,KS,Morris,5597,KS,Morris
KS,Comanche,0.83333333333333337,6,KS,Comanche,0.11569894426283864,34551024,KS,Comanche,9.7129327560778371,KS,Comanche,1.0304614583917482,1105,KS,Comanche,736,KS,Comanche
KS,Edwards,1.0,10,KS,Edwards,0.0,57585040,KS,Edwards,7.5805768438826417,KS,Edwards,3.565130058475904,550,KS,Edwards,499,KS,Edwards
KS,Dickinson,0.75,128,KS,Dickinson,0.17354841639425794,737088512,KS,Dickinson,12.929968335234991,KS,Dickinson,2.5198747945505127,11399,KS,Dickinson,12565,KS,Dickinson
KS,Finney,0.7120418848167539,191,KS,Finney,0.19989869951171074,1099874264,KS,Finney,7.1821682231560189,KS,Finney,4.8987731777704546,22314,KS,Finney,18102,KS,Finney
KS,Hamilton,0.90909090909090906,11,KS,Hamilton,0.063108515052457431,63343544,KS,Hamilton,2.3405651381206192,KS,Hamilton,1.0112691134257576,1173,KS,Hamilton,1204,KS,Hamilton
KS,Wichita,1.0,15,KS,Wichita,0.0,86377560,KS,Wichita,1.1075583999999998,KS,Wichita,1.1606820474389958,1476,KS,Wichita,1569,KS,Wichita
KS,Lincoln,0.96153846153846156,26,KS,Lincoln,0.026699756368347378,149721104,KS,Lincoln,7.2206493170918433,KS,Lincoln,0.74390755700336075,1136,KS,Lincoln,1123,KS,Lincoln
KS,Smith,0.68181818181818177,22,KS,Smith,0.22087980268360102,126687088,KS,Smith,11.226316800000001,KS,Smith,5.3921856276389359,1598,KS,Smith,1850,KS,Smith
KS,Ellis,0.67204301075268813,372,KS,Ellis,0.22766566451719861,2142163488,KS,Ellis,13.877870125233597,KS,Ellis,6.88102579731019,62659,KS,Ellis,46448,KS,Ellis
KS,Lane,1.0,1,KS,Lane,0.0,5758504,KS,Lane,11.918415013252927,KS,Lane,3.9274979943766608,493,KS,Lane,523,KS,Lane
KS,Leavenworth,0.802076124567474,2890,KS,Leavenworth,0.13739750059171701,16642076560,KS,Leavenworth,6.0841712989087382,KS,Leavenworth,2.6476634460727788,70406,KS,Leavenworth,64264,KS,Leavenworth
KS,Wilson,0.9242424242424242,66,KS,Wilson,0.0525904292103812,380061264,KS,Wilson,4.4210705860424095,KS,Wilson,0.80014068819343087,2948,KS,Wilson,3131,KS,Wilson
KS,Greeley,1.0,7,KS,Greeley,0.0,40309528,KS,Greeley,4.1877504,KS,Greeley,0.6553336819621467,1064,KS,Greeley,1088,KS,Greeley
KS,Scott,0.918918918918919,74,KS,Scott,0.056285972884624204,426129296,KS,Scott,5.0266112000000005,KS,Scott,2.1095299666096219,3940,KS,Scott,4146,KS,Scott
KS,Gray,0.86046511627906974,43,KS,Gray,0.096864232406097456,247615672,KS,Gray,5.2912647949624869,KS,Gray,3.1567532270245175,4018,KS,Gray,4058,KS,Gray
KY,Oldham,0.56818181818181823,484,KY,Oldham,0.29976544649917281,2787115936,KY,Oldham,16.940898094996818,KY,Oldham,7.0612942573436372,74419,KY,Oldham,67528,KY,Oldham
