state,county_name,frac_under_25mbpsDL,samples,BB_state,BB_county_name,frac_BB,BB_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
FL,Hendry,0.46268656716417911,268,FL,Hendry,0.3983670003309609,1617580732,FL,Hendry,27.661679877548302,FL,Hendry,5.7596599300135161,12285,FL,Hendry,13692,FL,Hendry
FL,Union,0.76724137931034486,116,FL,Union,0.17256846350543781,700146884,FL,Union,11.042031171160508,FL,Union,1.2358480884574181,12513,FL,Union,14095,FL,Union
FL,Okaloosa,0.38677536231884058,3312,FL,Okaloosa,0.4546479661838782,19990400688,FL,Okaloosa,36.896664393513042,FL,Okaloosa,9.6015377545608711,297932,FL,Okaloosa,277970,FL,Okaloosa
FL,Orange,0.52236139807162529,46464,FL,Orange,0.354123767366561,280445041536,FL,Orange,21.385517819100158,FL,Orange,7.115236971793812,3161415,FL,Orange,3292900,FL,Orange
FL,Gilchrist,0.95930232558139539,172,FL,Gilchrist,0.030173469501812124,1038148828,FL,Gilchrist,5.2715504737377463,FL,Gilchrist,0.90461166176871532,15887,FL,Gilchrist,15882,FL,Gilchrist
FL,Pasco,0.307103951790474,8629,FL,Pasco,0.51371676827358848,52082478121,FL,Pasco,51.784906556516233,FL,Pasco,12.298072176691781,627413,FL,Pasco,760419,FL,Pasco
FL,Lee,0.47284744551625579,16794,FL,Lee,0.39083367176986128,101364368706,FL,Lee,27.103308604930486,FL,Lee,5.7662461400556069,1066780,FL,Lee,915558,FL,Lee
FL,Highlands,0.4211469534050179,1116,FL,Highlands,0.4291646880805618,6735895884,FL,Highlands,32.599731737808071,FL,Highlands,5.83228254525418,69898,FL,Highlands,69896,FL,Highlands
FL,Hernando,0.37038645245332175,2303,FL,Hernando,0.46679879001004548,13900329947,FL,Hernando,40.683742543848794,FL,Hernando,10.607251474388891,170508,FL,Hernando,268724,FL,Hernando
FL,Holmes,0.64835164835164838,91,FL,Holmes,0.26071393428253364,549253159,FL,Holmes,12.247946695680611,FL,Holmes,1.8302356908612878,7573,FL,Holmes,6629,FL,Holmes
FL,Nassau,0.49439683586025052,1517,FL,Nassau,0.37485684062125085,9156231233,FL,Nassau,24.524244069056131,FL,Nassau,8.9860310676429656,83556,FL,Nassau,73320,FL,Nassau
FL,Hamilton,0.77777777777777779,18,FL,Hamilton,0.16475672235910113,108643482,FL,Hamilton,2.6456003182528351,FL,Hamilton,0.62160734842563747,3766,FL,Hamilton,4477,FL,Hamilton
FL,Clay,0.436529933481153,3608,FL,Clay,0.41775966588199465,21776982392,FL,Clay,31.3226535360496,FL,Clay,10.873010563348183,225198,FL,Clay,206242,FL,Clay
FL,Duval,0.45977460388306179,17924,FL,Duval,0.40052594519718215,108184765076,FL,Duval,28.042464395350606,FL,Duval,9.6918030482838926,1156896,FL,Duval,1123514,FL,Duval
FL,Levy,0.90476190476190477,252,FL,Levy,0.0706100238681862,1521008748,FL,Levy,7.3402848546403465,FL,Levy,1.1623635711573379,21542,FL,Levy,23034,FL,Levy
FL,Miami-Dade,0.38682281423207582,78302,FL,Miami-Dade,0.45461278508625386,472611218198,FL,Miami-Dade,40.537918582562533,FL,Miami-Dade,10.53139473365702,5119642,FL,Miami-Dade,5398043,FL,Miami-Dade
FL,Leon,0.52677633881694086,5714,FL,Leon,0.35085050711682575,34488269786,FL,Leon,21.23112364419018,FL,Leon,5.259273059741246,409253,FL,Leon,381380,FL,Leon
FL,Citrus,0.37569367369589346,1802,FL,Citrus,0.46286398831462233,10876419698,FL,Citrus,38.716169199831775,FL,Citrus,10.508905583995483,125568,FL,Citrus,155164,FL,Citrus
FL,Madison,0.5,26,FL,Madison,0.37070262530797754,156929474,FL,Madison,17.770158235366413,FL,Madison,4.95557004380893,3908,FL,Madison,3720,FL,Madison
FL,Washington,0.79012345679012341,162,FL,Washington,0.15560357111692882,977791338,FL,Washington,3.1702765751701971,FL,Washington,0.41109748901400478,14297,FL,Washington,13247,FL,Washington
FL,Broward,0.32783608195902048,44022,FL,Broward,0.49834585811017468,265705742478,FL,Broward,48.331458855063175,FL,Broward,11.048022683158894,3273940,FL,Broward,2938219,FL,Broward
FL,Hillsborough,0.3526094856212017,31922,FL,Hillsborough,0.479978726559405,192673179578,FL,Hillsborough,47.319357080804451,FL,Hillsborough,13.010344529312052,2873453,FL,Hillsborough,2940724,FL,Hillsborough
FL,Liberty,0.88095238095238093,126,FL,Liberty,0.088262529835232736,760504374,FL,Liberty,4.2765923393560348,FL,Liberty,0.897270274469601,7688,FL,Liberty,8585,FL,Liberty
FL,Santa Rosa,0.39552238805970147,3484,FL,Santa Rosa,0.448162875372331,21028549516,FL,Santa Rosa,39.060277347475711,FL,Santa Rosa,11.577682264564068,247738,FL,Santa Rosa,244611,FL,Santa Rosa
FL,Seminole,0.34616813173207872,8077,FL,Seminole,0.48475438015387629,48750744673,FL,Seminole,46.179258768058091,FL,Seminole,11.059951993973053,695488,FL,Seminole,735586,FL,Seminole
FL,Taylor,0.63758389261744963,149,FL,Taylor,0.26869720492121862,899326601,FL,Taylor,14.969234662611358,FL,Taylor,1.9260529741210555,9684,FL,Taylor,9597,FL,Taylor
FL,Manatee,0.29276054097056486,7542,FL,Manatee,0.5243510483672108,45521618958,FL,Manatee,59.4324494781409,FL,Manatee,11.646572426391691,556764,FL,Manatee,459943,FL,Manatee
FL,Marion,0.56380716058135416,5642,FL,Marion,0.32339566142606618,34053695858,FL,Marion,18.452618105409524,FL,Marion,3.6779937995671963,424085,FL,Marion,453987,FL,Marion
FL,Osceola,0.3535614803024274,5026,FL,Osceola,0.47927291270418582,30335674474,FL,Osceola,41.209721416743918,FL,Osceola,10.742173376107033,401574,FL,Osceola,414846,FL,Osceola
FL,St. Lucie,0.34429065743944637,4624,FL,St. Lucie,0.48614634945233037,27909303376,FL,St. Lucie,42.669801346805095,FL,St. Lucie,10.528074490431459,265073,FL,St. Lucie,295710,FL,St. Lucie
FL,Brevard,0.37364495275982096,10055,FL,Brevard,0.46438292077367327,60689456195,FL,Brevard,36.2665203253896,FL,Brevard,10.516543095831526,760845,FL,Brevard,810539,FL,Brevard
FL,Alachua,0.62914651973462277,8893,FL,Alachua,0.27495271747795119,53675915857,FL,Alachua,12.526763264756507,FL,Alachua,3.2829033944373842,644955,FL,Alachua,698943,FL,Alachua
FL,Palm Beach,0.30509885535900105,33635,FL,Palm Beach,0.51520335729587385,203012417615,FL,Palm Beach,55.839077430902705,FL,Palm Beach,11.342498948931292,2280452,FL,Palm Beach,2173051,FL,Palm Beach
FL,Walton,0.50038971161340606,1283,FL,Walton,0.37041369107157224,7743865967,FL,Walton,24.0434220415039,FL,Walton,9.1398723007095217,107701,FL,Walton,103622,FL,Walton
FL,Hardee,0.88461538461538458,52,FL,Hardee,0.08554675968645635,313858948,FL,Hardee,2.5293078210485733,FL,Hardee,1.5091565595788021,9185,FL,Hardee,19295,FL,Hardee
FL,Escambia,0.4337686567164179,4288,FL,Escambia,0.41980689097377305,25881291712,FL,Escambia,30.643139435543528,FL,Escambia,7.4622989201348879,401011,FL,Escambia,379057,FL,Escambia
FL,Lafayette,0.69230769230769229,13,FL,Lafayette,0.22812469249721692,78464737,FL,Lafayette,2.436065527147198,FL,Lafayette,0.59207455264387931,5597,FL,Lafayette,5863,FL,Lafayette
FL,Suwannee,0.79617834394904463,314,FL,Suwannee,0.15111444598541759,1895225186,FL,Suwannee,9.0941596057788079,FL,Suwannee,1.2583597562233875,24388,FL,Suwannee,27639,FL,Suwannee
FL,Sumter,0.53905160390516038,2868,FL,Sumter,0.34174956112771709,17310528132,FL,Sumter,21.397553407068013,FL,Sumter,5.4409352237035655,159942,FL,Sumter,144257,FL,Sumter
FL,Monroe,0.30061141304347827,2944,FL,Monroe,0.51853037059043872,17769245056,FL,Monroe,70.010168337928917,FL,Monroe,11.711650068222179,172223,FL,Monroe,163475,FL,Monroe
FL,Baker,0.6625,240,FL,Baker,0.25022427208288484,1448579760,FL,Baker,13.322535469329699,FL,Baker,1.4162276214892977,18430,FL,Baker,18294,FL,Baker
FL,Franklin,0.3783783783783784,74,FL,Franklin,0.46087353416667476,446645426,FL,Franklin,38.107199567495734,FL,Franklin,12.912416786470057,7712,FL,Franklin,8351,FL,Franklin
FL,Dixie,0.77099236641221369,131,FL,Dixie,0.16978746197311947,790683119,FL,Dixie,5.3803002573144489,FL,Dixie,1.7438718166497105,16323,FL,Dixie,18606,FL,Dixie
FL,Putnam,0.544973544973545,756,FL,Putnam,0.33735900292577847,4563026244,FL,Putnam,19.145716133384052,FL,Putnam,5.17859519535145,53788,FL,Putnam,57304,FL,Putnam
FL,Volusia,0.40522615731529382,7539,FL,Volusia,0.44096844989546924,45503511711,FL,Volusia,34.092424588348237,FL,Volusia,10.372040644192696,526755,FL,Volusia,541345,FL,Volusia
FL,Okeechobee,0.47017543859649125,285,FL,Okeechobee,0.39281471172985688,1720188465,FL,Okeechobee,28.168745758693252,FL,Okeechobee,6.84063770625019,15335,FL,Okeechobee,13790,FL,Okeechobee
FL,Jackson,0.56837606837606836,234,FL,Jackson,0.32000824919748488,1412365266,FL,Jackson,18.210342550663995,FL,Jackson,2.8203991734817446,19906,FL,Jackson,16214,FL,Jackson
GA,Muscogee,0.46705710102489018,4098,GA,Muscogee,0.39512666357863491,24734499402,GA,Muscogee,28.186681392537334,GA,Muscogee,8.1194374608635265,291129,GA,Muscogee,265319,GA,Muscogee
GA,Twiggs,0.625,8,GA,Twiggs,0.27802696898098311,48285992,GA,Twiggs,10.898905167287293,GA,Twiggs,1.1810379337969932,4660,GA,Twiggs,4754,GA,Twiggs
GA,Chatham,0.39848197343453512,3689,GA,Chatham,0.44596862323578318,22265878061,GA,Chatham,36.106871412064635,GA,Chatham,10.628390451398898,306353,GA,Chatham,249312,GA,Chatham
GA,Washington,0.572972972972973,185,GA,Washington,0.31660007999275919,1116613565,GA,Washington,18.729887713965947,GA,Washington,6.641540485502472,11525,GA,Washington,11001,GA,Washington
GA,Tift,0.50862068965517238,464,GA,Tift,0.36431120073370205,2800587536,GA,Tift,23.843862831606788,GA,Tift,4.5743062726995474,31284,GA,Tift,42156,GA,Tift
GA,Dawson,0.56521739130434778,575,GA,Dawson,0.32235010896345873,3470555675,GA,Dawson,18.752594061069242,GA,Dawson,2.9860804425884093,45452,GA,Dawson,52153,GA,Dawson
GA,Turner,1.0,1,GA,Turner,0.0,6035749,GA,Turner,11.347877542506598,GA,Turner,1.5532863681746261,4461,GA,Turner,4506,GA,Turner
GA,Candler,0.42307692307692307,78,GA,Candler,0.42773379843228176,470788422,GA,Candler,29.500425502061848,GA,Candler,4.4148626098922055,5314,GA,Candler,5718,GA,Candler
GA,Greene,0.36705202312138729,346,GA,Greene,0.46927095342454955,2088369154,GA,Greene,40.745244039928913,GA,Greene,10.166690505089015,22482,GA,Greene,16675,GA,Greene
GA,Randolph,0.0,1,GA,Randolph,0.74140525061595508,6035749,GA,Randolph,186.8022622760715,GA,Randolph,0.86453147893625837,1363,GA,Randolph,1476,GA,Randolph
GA,Brooks,0.66666666666666663,24,GA,Brooks,0.24713508353865168,144857976,GA,Brooks,8.1256403089449236,GA,Brooks,1.2773744697944203,3333,GA,Brooks,4325,GA,Brooks
GA,Forsyth,0.29500636132315522,6288,GA,Forsyth,0.5226859853658602,37952789712,GA,Forsyth,58.303261577905907,GA,Forsyth,11.380190565019094,435411,GA,Forsyth,425015,GA,Forsyth
GA,Terrell,0.91666666666666663,60,GA,Terrell,0.061783770884662921,362144940,GA,Terrell,2.5535434023151566,GA,Terrell,0.45916343572633472,3461,GA,Terrell,3936,GA,Terrell
GA,Bartow,0.40326340326340326,1287,GA,Bartow,0.44242364605520862,7768008963,GA,Bartow,37.131328557265213,GA,Bartow,10.356660635937816,103484,GA,Bartow,90534,GA,Bartow
GA,Cobb,0.33772922798279376,17668,GA,Cobb,0.49101102770303884,106639613332,GA,Cobb,50.367679817501575,GA,Cobb,11.192079638114219,1498773,GA,Cobb,1391357,GA,Cobb
GA,Liberty,0.44078947368421051,608,GA,Liberty,0.414601620410238,3669735392,GA,Liberty,31.41850221208373,GA,Liberty,9.56205170807106,55712,GA,Liberty,47699,GA,Liberty
GA,Laurens,0.63419483101391649,503,GA,Laurens,0.271209872988739,3035981747,GA,Laurens,12.926088240290571,GA,Laurens,3.7811908595035075,31136,GA,Laurens,32257,GA,Laurens
GA,Appling,0.9042553191489362,94,GA,Appling,0.070985609101527611,567360406,GA,Appling,5.2960093941405111,GA,Appling,0.89632490577801072,6707,GA,Appling,14712,GA,Appling
GA,Union,0.67291066282420753,694,GA,Union,0.24250575200262506,4188809806,GA,Union,13.105034492473273,GA,Union,1.8535271530807167,35761,GA,Union,85881,GA,Union
GA,Clarke,0.427255985267035,2715,GA,Clarke,0.42463541978188218,16387058535,GA,Clarke,33.1171584464006,GA,Clarke,10.011893248689054,237355,GA,Clarke,232506,GA,Clarke
GA,Lanier,0.5,12,GA,Lanier,0.37070262530797754,72428988,GA,Lanier,4.9726767205593108,GA,Lanier,14.729744528434129,2909,GA,Lanier,3356,GA,Lanier
GA,Barrow,0.35850295469468157,1523,GA,Barrow,0.47560927764398431,9192445727,GA,Barrow,50.256529039800292,GA,Barrow,10.328696894268829,96683,GA,Barrow,145644,GA,Barrow
GA,Glascock,0.8,15,GA,Glascock,0.148281050123191,90536235,GA,Glascock,4.5045492618262433,GA,Glascock,0.31365850068585027,600,GA,Glascock,583,GA,Glascock
GA,Brantley,0.69387755102040816,98,GA,Brantley,0.2269607910048842,591503402,GA,Brantley,16.967646593847892,GA,Brantley,17.196522734170621,6874,GA,Brantley,6791,GA,Brantley
GA,DeKalb,0.42021435842165139,16701,GA,DeKalb,0.42985611889792785,100803044049,GA,DeKalb,33.531659606023609,GA,DeKalb,10.08508291829579,1415234,GA,DeKalb,1327216,GA,DeKalb
GA,Wayne,0.48305084745762711,118,GA,Wayne,0.38326881599638352,712218382,GA,Wayne,25.040142046255593,GA,Wayne,10.776461945449533,11800,GA,Wayne,8960,GA,Wayne
GA,Marion,0.77083333333333337,96,GA,Marion,0.16990536993282304,579431904,GA,Marion,10.594258799902022,GA,Marion,3.173651082781773,5814,GA,Marion,6223,GA,Marion
GA,Elbert,0.6071428571428571,84,GA,Elbert,0.29126634845626803,507002916,GA,Elbert,10.239725994745406,GA,Elbert,3.3058210517472535,6424,GA,Elbert,6871,GA,Elbert
GA,Baker,1.0,3,GA,Baker,0.0,18107247,GA,Baker,8.1132149840776631,GA,Baker,21.106350725701517,660,GA,Baker,587,GA,Baker
GA,Camden,0.51487710219922378,773,GA,Camden,0.35967266362352279,4665633977,GA,Camden,22.436959708471672,GA,Camden,9.5650124461916555,63129,GA,Camden,73222,GA,Camden
GA,Coweta,0.39636520986585894,2311,GA,Coweta,0.4475380028599123,13948615939,GA,Coweta,39.050513368149296,GA,Coweta,6.4725236007324076,167428,GA,Coweta,164860,GA,Coweta
GA,Butts,0.81481481481481477,270,GA,Butts,0.13729726863258426,1629652230,GA,Butts,5.5095642590944891,GA,Butts,0.42047042950436586,15221,GA,Butts,14343,GA,Butts
GA,Burke,0.55172413793103448,116,GA,Burke,0.33235407786232468,700146884,GA,Burke,19.434065219897224,GA,Burke,5.5406571748427753,7576,GA,Burke,6701,GA,Burke
GA,Polk,0.504,250,GA,Polk,0.3677370043055137,1508937250,GA,Polk,24.20886824082287,GA,Polk,5.77036305163167,19862,GA,Polk,19607,GA,Polk
GA,Henry,0.42711064499213425,3814,GA,Henry,0.42474317582481957,23020346686,GA,Henry,32.9196204863013,GA,Henry,9.889182072812396,265424,GA,Henry,327424,GA,Henry
GA,Walton,0.592814371257485,501,GA,Walton,0.30188956312505955,3023910249,GA,Walton,16.369418978971677,GA,Walton,2.9968599174864932,88986,GA,Walton,82114,GA,Walton
GA,Baldwin,0.40665434380776339,541,GA,Baldwin,0.43990958493109344,3265340209,GA,Baldwin,37.075246353718704,GA,Baldwin,10.683409407525771,46535,GA,Baldwin,42603,GA,Baldwin
GA,Atkinson,0.8125,48,GA,Atkinson,0.13901348449049156,289715952,GA,Atkinson,5.7981203152994247,GA,Atkinson,4.8486564933270264,6140,GA,Atkinson,4405,GA,Atkinson
GA,Effingham,0.47028862478777589,589,GA,Effingham,0.39273079489334123,3555056161,GA,Effingham,26.345891464986426,GA,Effingham,9.14692694740376,43996,GA,Effingham,102039,GA,Effingham
GA,McIntosh,0.66972477064220182,109,GA,McIntosh,0.24486778919426039,657896641,GA,McIntosh,15.563508286903208,GA,McIntosh,6.3440089177021468,6760,GA,McIntosh,8821,GA,McIntosh
GA,Berrien,0.77777777777777779,63,GA,Berrien,0.16475672235910113,380252187,GA,Berrien,10.9617127358342,GA,Berrien,1.2994237468434713,8550,GA,Berrien,8352,GA,Berrien
GA,Morgan,0.72522522522522526,222,GA,Morgan,0.20371946075483449,1339936278,GA,Morgan,4.6482751860218974,GA,Morgan,0.92329065807554311,15080,GA,Morgan,13358,GA,Morgan
GA,Richmond,0.44945567651632973,1929,GA,Richmond,0.408176452127602,11642959821,GA,Richmond,28.789086919709845,GA,Richmond,6.8658521868144851,158967,GA,Richmond,163149,GA,Richmond
GA,Warren,0.75,4,GA,Warren,0.18535131265398877,24142996,GA,Warren,6.3072837909650357,GA,Warren,0.57325389151856732,1311,GA,Warren,1121,GA,Warren
GA,Upson,0.42666666666666669,150,GA,Upson,0.42507234368648089,905362350,GA,Upson,38.706278758489525,GA,Upson,8.3819829658028979,13785,GA,Upson,13438,GA,Upson
GA,Madison,0.72881355932203384,59,GA,Madison,0.20105905101449628,356109191,GA,Madison,8.0780288607787085,GA,Madison,1.7544626500151572,7074,GA,Madison,6590,GA,Madison
GA,Walker,0.42911877394636017,522,GA,Walker,0.42325433847424254,3150660978,GA,Walker,32.774200247153885,GA,Walker,11.824750758548895,54165,GA,Walker,46651,GA,Walker
GA,Jenkins,0.5,2,GA,Jenkins,0.37070262530797754,12071498,GA,Jenkins,0.21861187054323725,GA,Jenkins,28.396465825432898,1748,GA,Jenkins,1421,GA,Jenkins
GA,Lee,0.529891304347826,368,GA,Lee,0.34854105531673973,2221155632,GA,Lee,20.17148703193385,GA,Lee,11.047038160052454,27097,GA,Lee,28666,GA,Lee
GA,Bleckley,0.54014598540145986,137,GA,Bleckley,0.34093818094018369,826897613,GA,Bleckley,17.155977202116532,GA,Bleckley,5.7261280316853389,10947,GA,Bleckley,24782,GA,Bleckley
GA,Screven,0.49411764705882355,85,GA,Screven,0.37506383266454196,513038665,GA,Screven,24.980215141252618,GA,Screven,22.661885353571964,7307,GA,Screven,12367,GA,Screven
GA,Banks,0.67716535433070868,127,GA,Banks,0.239351301379954,766540123,GA,Banks,8.8099290720179422,GA,Banks,0.85263846362093842,17800,GA,Banks,25347,GA,Banks
GA,Miller,0.8571428571428571,7,GA,Miller,0.10591503580227929,42250243,GA,Miller,1.8184528128696171,GA,Miller,0.95962297199079227,1937,GA,Miller,2273,GA,Miller
GA,Gwinnett,0.3623063683304647,23240,GA,Gwinnett,0.47278940680415033,140270806760,GA,Gwinnett,44.956093923320715,GA,Gwinnett,10.761913797028415,1691056,GA,Gwinnett,1490438,GA,Gwinnett
GA,Oglethorpe,0.38181818181818183,55,GA,Oglethorpe,0.45832324583531764,331966195,GA,Oglethorpe,148.42362069911655,GA,Oglethorpe,180.14939527267151,5027,GA,Oglethorpe,8437,GA,Oglethorpe
GA,Grady,0.63063063063063063,111,GA,Grady,0.27385238986715454,669968139,GA,Grady,15.973656198197675,GA,Grady,1.9089955680788824,17698,GA,Grady,11205,GA,Grady
GA,Seminole,0.81081081081081086,37,GA,Seminole,0.14026585822464013,223322713,GA,Seminole,10.154274307705615,GA,Seminole,2.3527295054066082,4156,GA,Seminole,4403,GA,Seminole
GA,Haralson,0.75862068965517238,145,GA,Haralson,0.17895988807971328,875183605,GA,Haralson,5.7568154704294745,GA,Haralson,1.2171649962030087,12677,GA,Haralson,11796,GA,Haralson
GA,Macon,0.86274509803921573,51,GA,Macon,0.10176150498650363,307823199,GA,Macon,8.239875260387473,GA,Macon,1.2839904081298621,8749,GA,Macon,10844,GA,Macon
GA,Lumpkin,0.72604065827686348,1033,GA,Lumpkin,0.20311489440882408,6234928717,GA,Lumpkin,10.132237962027219,GA,Lumpkin,1.2461852470770236,53195,GA,Lumpkin,57354,GA,Lumpkin
GA,Peach,0.78435517970401691,473,GA,Peach,0.15988020203557593,2854909277,GA,Peach,9.1817174644869084,GA,Peach,1.2498637507726127,24790,GA,Peach,26091,GA,Peach
GA,Wilkinson,1.0,11,GA,Wilkinson,0.0,66393239,GA,Wilkinson,2.2061681787723595,GA,Wilkinson,0.570228064670424,4093,GA,Wilkinson,4479,GA,Wilkinson
GA,Rockdale,0.41723202170963364,1474,GA,Rockdale,0.43206723899532251,8896694026,GA,Rockdale,33.233521668691466,GA,Rockdale,10.51187695058154,110090,GA,Rockdale,115846,GA,Rockdale
GA,Douglas,0.40676532769556023,2365,GA,Douglas,0.43982730089394712,14274546385,GA,Douglas,34.39594059822231,GA,Douglas,11.157451502152069,141404,GA,Douglas,132871,GA,Douglas
GA,Bibb,0.50791788856304987,1705,GA,Bibb,0.36483226115354034,10290952045,GA,Bibb,22.959870276401823,GA,Bibb,5.1812047116698237,141289,GA,Bibb,142819,GA,Bibb
GA,Stephens,0.7344537815126051,595,GA,Stephens,0.1968773606677662,3591270655,GA,Stephens,11.782009443364291,GA,Stephens,1.2816175947755055,47501,GA,Stephens,47879,GA,Stephens
GA,Tattnall,0.73988439306358378,173,GA,Tattnall,0.19285107674981489,1044184577,GA,Tattnall,11.437165571569242,GA,Tattnall,1.291803218108915,14693,GA,Tattnall,14764,GA,Tattnall
GA,Mitchell,0.73770491803278693,61,GA,Mitchell,0.19446695098123412,368180689,GA,Mitchell,9.3802105208378634,GA,Mitchell,0.971701082847797,16977,GA,Mitchell,11414,GA,Mitchell
GA,Jackson,0.63368283093053734,1526,GA,Jackson,0.27158947253887211,9210552974,GA,Jackson,14.498164879478065,GA,Jackson,2.17153109575825,115157,GA,Jackson,117950,GA,Jackson
GA,Whitfield,0.51788756388415669,1174,GA,Whitfield,0.35744069152353541,7085969326,GA,Whitfield,23.203408667966986,GA,Whitfield,7.0012791543521766,89963,GA,Whitfield,123901,GA,Whitfield
GA,Clinch,0.81818181818181823,33,GA,Clinch,0.13480095465744638,199179717,GA,Clinch,7.943815007854492,GA,Clinch,1.2368595300977188,4037,GA,Clinch,4113,GA,Clinch
GA,Wilkes,0.67241379310344829,58,GA,Wilkes,0.24287413382246803,350073442,GA,Wilkes,13.785185692659196,GA,Wilkes,2.9874919132733155,5593,GA,Wilkes,5105,GA,Wilkes
GA,Coffee,0.72421524663677128,446,GA,Coffee,0.20446826418332392,2691944054,GA,Coffee,11.047037809576887,GA,Coffee,1.4150223261476957,32923,GA,Coffee,36145,GA,Coffee
GA,Ben Hill,0.68896321070234112,299,GA,Ben Hill,0.23060430872001278,1804688951,GA,Ben Hill,12.602785744837119,GA,Ben Hill,2.2741272617766173,25432,GA,Ben Hill,32463,GA,Ben Hill
GA,Spalding,0.49866310160427807,748,GA,Spalding,0.37169380879810582,4514740252,GA,Spalding,23.709691062502895,GA,Spalding,5.59392994917949,45169,GA,Spalding,40816,GA,Spalding
GA,Irwin,0.70769230769230773,65,GA,Irwin,0.21671845787235608,392323685,GA,Irwin,13.447733113628955,GA,Irwin,1.3138020837032478,4174,GA,Irwin,4626,GA,Irwin
GA,Dodge,0.59756097560975607,82,GA,Dodge,0.29837040573568924,494931418,GA,Dodge,12.902261807252771,GA,Dodge,3.5691735489575489,5195,GA,Dodge,5045,GA,Dodge
GA,Columbia,0.32717316906228611,2922,GA,Columbia,0.4988373452125146,17636458578,GA,Columbia,50.231273545315283,GA,Columbia,11.063155120922948,221424,GA,Columbia,238305,GA,Columbia
GA,Carroll,0.51676300578034684,1730,GA,Carroll,0.35827444480632276,10441845770,GA,Carroll,22.330565185135448,GA,Carroll,6.49383430315917,111020,GA,Carroll,112125,GA,Carroll
GA,Crawford,0.77551020408163263,49,GA,Crawford,0.16643791340358174,295751701,GA,Crawford,7.230646858269222,GA,Crawford,4.4443152691499934,6101,GA,Crawford,5025,GA,Crawford
GA,Bulloch,0.5201271186440678,944,GA,Bulloch,0.35578027386549538,5697747056,GA,Bulloch,23.849779748083222,GA,Bulloch,6.2324494714758183,84233,GA,Bulloch,89184,GA,Bulloch
GA,Habersham,0.66463414634146345,820,GA,Habersham,0.24864200477974102,4949314180,GA,Habersham,11.688413199813388,GA,Habersham,1.3384319741521546,73444,GA,Habersham,86165,GA,Habersham
GA,Monroe,0.66442953020134232,149,GA,Monroe,0.2487937082603876,899326601,GA,Monroe,14.525619882547037,GA,Monroe,1.1169372572450804,24741,GA,Monroe,26442,GA,Monroe
GA,Pickens,0.58974358974358976,468,GA,Pickens,0.30416625666295594,2824730532,GA,Pickens,17.831970696390215,GA,Pickens,3.6111240854954589,36216,GA,Pickens,36106,GA,Pickens
GA,Catoosa,0.37676056338028169,568,GA,Catoosa,0.46207299070078889,3428305432,GA,Catoosa,38.203837992758046,GA,Catoosa,11.023089323655068,40088,GA,Catoosa,35380,GA,Catoosa
GA,Bacon,0.76146788990825687,109,GA,Bacon,0.17684895886252139,657896641,GA,Bacon,14.031761034160644,GA,Bacon,2.5844450825008614,7007,GA,Bacon,16514,GA,Bacon
GA,Evans,0.65,40,GA,Evans,0.25949183771558426,241429960,GA,Evans,3.1546665410231425,GA,Evans,1.8909806877939472,4992,GA,Evans,8074,GA,Evans
GA,Dooly,1.0,37,GA,Dooly,0.0,223322713,GA,Dooly,2.4384891300028588,GA,Dooly,0.39339087435421338,4512,GA,Dooly,4592,GA,Dooly
GA,Houston,0.48208469055374592,2763,GA,Houston,0.38398512979783989,16676774487,GA,Houston,26.034792246545628,GA,Houston,7.9055350566774827,191213,GA,Houston,203488,GA,Houston
GA,Hall,0.36928934010152287,2364,GA,Hall,0.46761219486818484,14268510636,GA,Hall,43.199176963499632,GA,Hall,10.137788850932367,192481,GA,Hall,176023,GA,Hall
GA,Pierce,0.7142857142857143,147,GA,Pierce,0.21183007160455858,887255103,GA,Pierce,20.438898299070186,GA,Pierce,2.7219561925146216,7729,GA,Pierce,8750,GA,Pierce
GA,Fayette,0.3477209944751381,2896,GA,Fayette,0.48360307956268617,17479529104,GA,Fayette,48.361893426682883,GA,Fayette,11.408971219509873,208109,GA,Fayette,173686,GA,Fayette
GA,Murray,0.41489361702127658,376,GA,Murray,0.43380094450933537,2269441624,GA,Murray,34.377222655886996,GA,Murray,8.1799089622572989,26461,GA,Murray,22222,GA,Murray
GA,Lamar,0.78947368421052633,95,GA,Lamar,0.15608531591914843,573396155,GA,Lamar,5.6728242889748541,GA,Lamar,0.85069061069295049,6311,GA,Lamar,5942,GA,Lamar
GA,Dade,0.65048543689320393,103,GA,Dade,0.25913193225412023,621682147,GA,Dade,6.9693842537615227,GA,Dade,10.827747152929426,11582,GA,Dade,10787,GA,Dade
GA,Montgomery,0.4,5,GA,Montgomery,0.444843150369573,30178745,GA,Montgomery,36.514771036563829,GA,Montgomery,20.166104161410253,1628,GA,Montgomery,1845,GA,Montgomery
GA,Fannin,0.676320272572402,587,GA,Fannin,0.23997784943276229,3542984663,GA,Fannin,11.172308167643623,GA,Fannin,1.3976958688219399,47779,GA,Fannin,39842,GA,Fannin
GA,Pulaski,0.65753424657534243,73,GA,Pulaski,0.25390590774519006,440609677,GA,Pulaski,11.823377236315412,GA,Pulaski,5.7815835316387867,6839,GA,Pulaski,13771,GA,Pulaski
